event_id,source,source_row,equipment,component,event_type,severity,symptom,recommended_action,status,running_hours,ship_speed,lever_position,gt_shaft_torque_knm,gt_rpm,gas_generator_rpm,hp_turbine_exit_temp_c,compressor_outlet_temp_c,hp_turbine_exit_pressure_bar,compressor_outlet_pressure_bar,gt_exhaust_pressure_bar,fuel_flow_kg_s,compressor_decay,turbine_decay,text
sensor-30-compressor,data.csv,30,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,31,12.0,4.161,14724.731,1547.467,7798.673,658.766,613.361,1.657,8.98,1.022,0.356,0.95,0.978,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 31. Ship speed: 12.0 knots. GT RPM: 1547.467. Fuel flow: 0.356 kg/s. Compressor decay: 0.95. Turbine decay: 0.978."
sensor-31-compressor,data.csv,31,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,32,15.0,5.14,21636.973,1924.318,8497.521,728.501,645.088,2.078,11.162,1.026,0.519,0.95,0.978,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 32. Ship speed: 15.0 knots. GT RPM: 1924.318. Fuel flow: 0.519 kg/s. Compressor decay: 0.95. Turbine decay: 0.978."
sensor-32-compressor,data.csv,32,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,33,18.0,6.175,29793.658,2307.365,8831.471,797.037,675.718,2.5,13.315,1.03,0.704,0.95,0.978,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 33. Ship speed: 18.0 knots. GT RPM: 2307.365. Fuel flow: 0.704 kg/s. Compressor decay: 0.95. Turbine decay: 0.978."
sensor-33-compressor,data.csv,33,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,34,21.0,7.148,38981.087,2678.087,9133.933,851.618,699.429,2.961,15.627,1.035,0.904,0.95,0.978,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 34. Ship speed: 21.0 knots. GT RPM: 2678.087. Fuel flow: 0.904 kg/s. Compressor decay: 0.95. Turbine decay: 0.978."
sensor-34-compressor,data.csv,34,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,35,24.0,8.206,50997.769,3087.617,9319.674,948.984,741.277,3.574,18.568,1.041,1.23,0.95,0.978,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 35. Ship speed: 24.0 knots. GT RPM: 3087.617. Fuel flow: 1.23 kg/s. Compressor decay: 0.95. Turbine decay: 0.978."
sensor-35-compressor,data.csv,35,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,36,27.0,9.3,72765.436,3560.405,9780.887,1113.084,788.664,4.494,22.729,1.049,1.826,0.95,0.978,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 36. Ship speed: 27.0 knots. GT RPM: 3560.405. Fuel flow: 1.826 kg/s. Compressor decay: 0.95. Turbine decay: 0.978."
sensor-36-compressor,data.csv,36,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,37,3.0,1.138,1836.145,1403.714,6725.143,505.147,559.3,1.163,6.293,1.019,0.124,0.95,0.979,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 37. Ship speed: 3.0 knots. GT RPM: 1403.714. Fuel flow: 0.124 kg/s. Compressor decay: 0.95. Turbine decay: 0.979."
sensor-37-compressor,data.csv,37,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,38,6.0,2.088,6846.147,1364.27,6831.294,632.165,580.39,1.324,7.222,1.019,0.288,0.95,0.979,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 38. Ship speed: 6.0 knots. GT RPM: 1364.27. Fuel flow: 0.288 kg/s. Compressor decay: 0.95. Turbine decay: 0.979."
sensor-38-compressor,data.csv,38,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,39,9.0,3.144,8379.616,1386.76,7122.162,602.68,586.986,1.388,7.544,1.02,0.256,0.95,0.979,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 39. Ship speed: 9.0 knots. GT RPM: 1386.76. Fuel flow: 0.256 kg/s. Compressor decay: 0.95. Turbine decay: 0.979."
sensor-39-compressor,data.csv,39,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,40,12.0,4.161,14724.795,1547.468,7800.688,657.869,613.198,1.657,8.971,1.022,0.355,0.95,0.979,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 40. Ship speed: 12.0 knots. GT RPM: 1547.468. Fuel flow: 0.355 kg/s. Compressor decay: 0.95. Turbine decay: 0.979."
sensor-40-compressor,data.csv,40,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,41,15.0,5.14,21637.374,1924.318,8498.442,727.51,644.904,2.077,11.151,1.026,0.518,0.95,0.979,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 41. Ship speed: 15.0 knots. GT RPM: 1924.318. Fuel flow: 0.518 kg/s. Compressor decay: 0.95. Turbine decay: 0.979."
sensor-41-compressor,data.csv,41,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,42,18.0,6.175,29793.951,2307.351,8832.506,795.911,675.493,2.5,13.301,1.03,0.702,0.95,0.979,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 42. Ship speed: 18.0 knots. GT RPM: 2307.351. Fuel flow: 0.702 kg/s. Compressor decay: 0.95. Turbine decay: 0.979."
sensor-42-compressor,data.csv,42,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,43,21.0,7.148,38980.696,2678.086,9134.434,850.58,699.255,2.961,15.61,1.035,0.902,0.95,0.979,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 43. Ship speed: 21.0 knots. GT RPM: 2678.086. Fuel flow: 0.902 kg/s. Compressor decay: 0.95. Turbine decay: 0.979."
sensor-43-compressor,data.csv,43,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,44,24.0,8.206,50997.922,3087.627,9320.04,947.943,741.114,3.573,18.547,1.041,1.228,0.95,0.979,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 44. Ship speed: 24.0 knots. GT RPM: 3087.627. Fuel flow: 1.228 kg/s. Compressor decay: 0.95. Turbine decay: 0.979."
sensor-44-compressor,data.csv,44,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,45,27.0,9.3,72766.645,3560.405,9781.672,1112.188,788.523,4.493,22.701,1.049,1.824,0.95,0.979,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 45. Ship speed: 27.0 knots. GT RPM: 3560.405. Fuel flow: 1.824 kg/s. Compressor decay: 0.95. Turbine decay: 0.979."
sensor-45-compressor,data.csv,45,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,46,3.0,1.138,2208.183,1410.089,6732.248,515.967,561.21,1.178,6.372,1.019,0.136,0.95,0.98,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 46. Ship speed: 3.0 knots. GT RPM: 1410.089. Fuel flow: 0.136 kg/s. Compressor decay: 0.95. Turbine decay: 0.98."
sensor-46-compressor,data.csv,46,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,47,6.0,2.088,6838.593,1364.796,6834.172,630.902,580.222,1.324,7.214,1.019,0.287,0.95,0.98,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 47. Ship speed: 6.0 knots. GT RPM: 1364.796. Fuel flow: 0.287 kg/s. Compressor decay: 0.95. Turbine decay: 0.98."
sensor-47-compressor,data.csv,47,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,48,9.0,3.144,8379.729,1386.76,7124.753,601.855,586.836,1.388,7.537,1.02,0.256,0.95,0.98,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 48. Ship speed: 9.0 knots. GT RPM: 1386.76. Fuel flow: 0.256 kg/s. Compressor decay: 0.95. Turbine decay: 0.98."
sensor-48-compressor,data.csv,48,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,49,12.0,4.161,14724.872,1547.468,7802.704,656.974,613.035,1.656,8.962,1.022,0.354,0.95,0.98,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 49. Ship speed: 12.0 knots. GT RPM: 1547.468. Fuel flow: 0.354 kg/s. Compressor decay: 0.95. Turbine decay: 0.98."
sensor-49-compressor,data.csv,49,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,50,15.0,5.14,21637.135,1924.322,8499.345,726.517,644.72,2.077,11.139,1.026,0.516,0.95,0.98,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 50. Ship speed: 15.0 knots. GT RPM: 1924.322. Fuel flow: 0.516 kg/s. Compressor decay: 0.95. Turbine decay: 0.98."
sensor-50-compressor,data.csv,50,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,51,18.0,6.175,29794.302,2307.344,8833.546,794.789,675.268,2.5,13.287,1.03,0.701,0.95,0.98,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 51. Ship speed: 18.0 knots. GT RPM: 2307.344. Fuel flow: 0.701 kg/s. Compressor decay: 0.95. Turbine decay: 0.98."
sensor-51-compressor,data.csv,51,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,52,21.0,7.148,38980.287,2678.088,9134.934,849.545,699.082,2.96,15.592,1.035,0.9,0.95,0.98,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 52. Ship speed: 21.0 knots. GT RPM: 2678.088. Fuel flow: 0.9 kg/s. Compressor decay: 0.95. Turbine decay: 0.98."
sensor-52-compressor,data.csv,52,Naval Propulsion Plant,GT Compressor,Compressor decay detected,warning,GT compressor decay coefficient is 0.950.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,53,24.0,8.206,50998.05,3087.634,9320.404,946.906,740.952,3.572,18.525,1.041,1.226,0.95,0.98,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: warning. Symptom: GT compressor decay coefficient is 0.950.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 53. Ship speed: 24.0 knots. GT RPM: 3087.634. Fuel flow: 1.226 kg/s. Compressor decay: 0.95. Turbine decay: 0.98."
